"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.56012,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.653434,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.645063,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.844664,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.532241,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.938651,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.917222,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.542313,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.698012,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.955176,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.898831,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.842798,
"IND","QGDP","TOT","PC_CHGPP","Q","2016-Q1",2.113006,
"LVA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.23493,
"LVA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",-1.464766,
"LVA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",-0.681301,
"LVA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.216947,
"LVA","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.184935,
"LVA","QGDP","TOT","PC_CHGPP","Q","1996-Q3",3.359881,
"LVA","QGDP","TOT","PC_CHGPP","Q","1996-Q4",5.201372,
"LVA","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.398058,
"LVA","QGDP","TOT","PC_CHGPP","Q","1997-Q2",3.902449,
"LVA","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.177252,
"LVA","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.954191,
"LVA","QGDP","TOT","PC_CHGPP","Q","1998-Q1",4.105915,
"LVA","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.143628,
"LVA","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.328819,
"LVA","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.352515,
"LVA","QGDP","TOT","PC_CHGPP","Q","1999-Q1",3.068696,
"LVA","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-1.77125,
"LVA","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.47874,
"LVA","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.705144,
"LVA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.509981,
"LVA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.029875,
"LVA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",3.174431,
"LVA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.524906,
"LVA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.175433,
"LVA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",5.223208,
"LVA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.182773,
"LVA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",3.053802,
"LVA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.65275,
"LVA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",2.756678,
"LVA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.079277,
"LVA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",3.775974,
"LVA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.354844,
"LVA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.100952,
"LVA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",2.213268,
"LVA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.174493,
"LVA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.906454,
"LVA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.545909,
"LVA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.853242,
"LVA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.775785,
"LVA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",2.535163,
"LVA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.986422,
"LVA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",5.038795,
"LVA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",3.327242,
"LVA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.148418,
"LVA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",4.448829,
"LVA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",3.14955,
"LVA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",4.06988,
"LVA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.871149,
"LVA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.01435,
"LVA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.327047,
"LVA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.388364,
"LVA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.684773,
"LVA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-2.193186,
"LVA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-3.868578,
"LVA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.534214,
"LVA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.307268,
"LVA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-6.203304,
"LVA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-5.301824,
"LVA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.542188,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.316396,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-0.504288,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.243078,
"LVA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.692445,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.09633,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",3.530705,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.085376,
"LVA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.047539,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.508542,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.739064,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.648028,
"LVA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.635401,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.616924,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.540872,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.299892,
"LVA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.569155,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.966451,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.330249,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.274493,
"LVA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.661369,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.742576,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.05846,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.777887,
"LVA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.356319,
"LVA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.060313,
"CZE","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.96711,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.359144,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1994-Q4",2.186255,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.708042,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.395625,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.919067,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1995-Q4",-0.770604,"E"
"CZE","QGDP","TOT","PC_CHGPP","Q","1996-Q1",2.541115,
"CZE","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.555246,
"CZE","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.471101,
"CZE","QGDP","TOT","PC_CHGPP","Q","1996-Q4",-0.12473,
"CZE","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.185305,
"CZE","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-0.564187,
"CZE","QGDP","TOT","PC_CHGPP","Q","1997-Q3",-0.592729,
"CZE","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.312342,
"CZE","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.235284,
"CZE","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.180777,
"CZE","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.047564,
"CZE","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.103373,
"CZE","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.05178,
"CZE","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.643774,
"CZE","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.010741,
"CZE","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.918574,
"CZE","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.206199,
"CZE","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.666101,
"CZE","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.195167,
"CZE","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.619911,
"CZE","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.726376,
"CZE","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.686264,
"CZE","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.325556,
"CZE","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.529369,
"CZE","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.080664,
"CZE","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.215065,
"CZE","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.741622,
"CZE","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.832069,
"CZE","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.075272,
"CZE","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.802075,
"CZE","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.207966,
"CZE","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.878183,
"CZE","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.187429,
"CZE","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.856847,
"CZE","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.854452,
"CZE","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.917233,
"CZE","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.678669,
"CZE","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.3921,
"CZE","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.390122,
"CZE","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.475185,
"CZE","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.349725,
"CZE","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.86528,
"CZE","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.277713,
"CZE","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.420061,
"CZE","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.522921,
"CZE","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.940182,
"CZE","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.361439,
"CZE","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.323156,
"CZE","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.271529,
"CZE","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.916624,
"CZE","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.083401,
"CZE","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.502123,
"CZE","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.669022,
"CZE","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.700018,
"CZE","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.476828,
"CZE","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.31817,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.491413,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.193591,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.575612,
"CZE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.591371,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.727201,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.251031,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.125152,
"CZE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.327034,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.398472,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.424828,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.57944,
"CZE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.253337,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.837573,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.465841,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.353396,
"CZE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.478413,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.661087,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.692366,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.872879,
"CZE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.991052,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.336197,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.203322,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.056701,
"CZE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.351997,
"CZE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.353197,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.871334,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.494347,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.549784,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.964465,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.076831,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.219306,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",-3.170358,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",6.141549,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.465565,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.187067,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.63571,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.7884,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.893215,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.214662,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.610424,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.908318,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",2.006979,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.11731,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.207949,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.870245,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.120572,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.012119,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.966582,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.192825,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.273638,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.628448,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.136804,"E"
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.201809,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.573351,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.033459,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.579308,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.182864,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.305625,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.387505,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.76303,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.158869,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.226219,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.453804,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.48811,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.840929,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.381102,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.894047,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.782252,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.869563,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.303289,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.302378,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.484252,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",2.241238,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.236481,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.296225,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.398276,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.717285,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.549263,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.300233,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.356916,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.596991,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.397608,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.392723,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.630339,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.091058,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.460637,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.206931,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.290383,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.164595,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.311574,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.24059,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.948368,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.066718,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.206623,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.328207,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.26944,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.044694,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.10595,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.73913,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.255861,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.131451,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.00077,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.619662,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.747361,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.348482,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.480839,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.820997,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.318601,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.083659,
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.779654,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.456686,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.022068,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.011728,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.539334,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.052513,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.455605,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.473352,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.042344,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.39521,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.216174,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-3.498026,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.484412,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.469248,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.483966,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.375907,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.221775,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.039094,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.360336,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.636564,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.578071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.665876,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.598452,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.815921,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.307485,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.122677,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-1.56154,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.497729,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.312579,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.414592,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.28593,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.170304,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.77728,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.195194,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.509434,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.516443,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.283088,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.148261,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.536743,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.595662,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.975818,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.867836,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.847607,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.921103,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.098641,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.730037,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.084182,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.101103,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.632999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.335604,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.553896,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.382724,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.738877,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.327713,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.248869,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.84569,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.076938,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.000004,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.262707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.577005,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.501955,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.087809,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.965055,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.898503,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.485515,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.029869,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.85158,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.853944,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.566949,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.028905,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.720637,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.412115,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.396382,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.311341,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.169105,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.123656,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q2",3.105253,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.000008,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.612993,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.801235,"E"
